246384975.0 1.4841814116303154e-07
482057559.0 1.0091409021967022e-07
680236778.0 8.784544137071047e-08
776648290.0 8.867681920731454e-08
787360680.0 9.525380413967332e-08
787360680.0 1.0264952524680303e-07
787360680.0 1.1002898950961075e-07
782004485.0 1.1809280096392287e-07
